year,longitude,latitude
1930,28.5,47
1927,15.22225,52.75464
1949,16.91051,50.67117
1932,16.83281,52.29112
1909,17.95499,54.156
1912,17.31472,53.09192
1912,17.44864,52.81948
1911,17.61853,53.17554
1910,17.62402,53.26534
1909,17.64066,53.53471
1911,18,53.15
1916,18,53.15
1928,18.25174,50.47451
1930,18.96741,50.21938
1928,18.24652,50.56434
1909,18.16034,54.24947
1905,19.95234,50.05256
1905,20.09873,49.69401
1932,19.90455,52.12044
1919,19.96957,49.24318
1919,19.96957,49.24318
1919,19.96957,49.24318
1919,19.96957,49.24318
1920,19.96957,49.24318
1905,19.9677,49.33311
1919,19.9677,49.33311
1905,19.96391,49.51298
1905,20.10039,49.60407
1925,23.88732,52.71969
1930,30.51667,50.43333
1925,23.8814,52.62991
1943,16.88333,48.76667
1943,16.88333,48.76667
1903,17.85663,49.93216
1939,23.24963,42.55002
1939,23.25513,42.60124
1900,-2.2033,49.7138
1900,-2.1921,49.7191
1905,-2.4616,49.458
1905,-2.4505,49.4697
1916,26.13173,55.35655
1916,26.13173,55.35655
1905,-6.680785,52.32475
1922,-6.679818,52.32434
1905,-6.965636,52.68704
1926,-6.965636,52.68704
1905,-6.964721,52.6867
1926,-6.964721,52.6867
1922,-6.591106,52.37764
1902,-2.2041,49.2
1906,-2.35928,51.383
1910,-0.93473,50.8391
1946,-2.873478,51.14694
1914,-0.5657794,51.33924
1925,-4.483748,54.81493
1946,-2.92862,51.11008
1914,-0.49129,51.37384
1920,-0.49424,51.28394
1920,-0.49424,51.28394
1910,-0.9222358,50.83049
1906,-2.303288,51.40158
1910,-0.6770847,50.96286
1910,-0.64813,50.92607
1920,-0.5688581,51.24037
1921,-1.64488,50.84342
1939,-2.448037,52.95651
1939,-2.448037,52.95651
1939,-2.37257,53.00143
1939,-2.37257,53.00143
1926,-2.438976,52.05753
1926,-2.36503,52.10236
1924,-2.21771,51.83297
1924,-2.21771,51.83297
1928,-2.21771,51.83297
1924,-2.160949,51.80648
1924,-2.160949,51.80648
1928,-2.160949,51.80648
1924,-2.132176,51.87845
1924,-2.132176,51.87845
