year,longitude,latitude
1937,13.83333,46.38334
1937,13.93333,46.23333
1937,12.9458,46.60387
1937,12.9458,46.60387
1937,12.9458,46.60387
1903,1.5,42.5
1903,1.660522,42.53456
1915,0.1283955,42.72969
1915,0.02190382,42.7855
1915,0.02190382,42.7855
1949,0.03096918,42.8165
1915,0.1283955,42.72969
1902,0.1283955,42.72969
1910,0.1283955,42.72969
1910,0.1283955,42.72969
1915,0.1283955,42.72969
1949,11.40674,47.70815
1947,10.25,47.4
1947,10.25,47.4
1947,10.25,47.4
1947,10.25,47.4
1926,7.761897,46.09604
1912,9.603731,46.88563
1900,8.415543,46.81976
1915,8.415543,46.81976
1915,8.415543,46.81976
1926,7.793272,46.11751
1940,8.387862,46.83379
1912,9.375544,46.9563
1915,8.415543,46.81976
1939,13.0124,46.64478
1936,12.63444,46.98111
1929,12.96517,46.64288
1936,12.63444,46.98111
1929,13.0124,46.64478
1946,12.39942,47.1733
1936,12.67816,46.67954
1937,13.40228,46.61403
1929,13.2104,46.6934
1935,12.6436,47.0468
1936,12.67816,46.67954
1947,14.66,47.55583
1937,13.43937,46.62071
1922,12.7981,47.1221
1930,12.9997,46.6631
1936,12.63444,46.98111
1929,12.91878,46.62206
1935,12.11667,47.16667
1935,12.11667,47.16667
1936,12.1183,47.1695
1946,12.2662,47.1846
1929,12.88649,46.61487
1947,14.98333,47.65
1947,14.98333,47.65
1929,12.98673,46.66169
1947,14.9875,47.66945
1927,12.85,46.626
1947,14.9875,47.66945
1947,14.9875,47.66945
1947,14.98333,47.65
1947,14.98333,47.65
1947,14.98333,47.65
1938,10.19721,47.3284
1949,15.81528,47.74722
1936,15.02694,47.86056
1936,15.02694,47.86056
1947,15.02694,47.86056
1947,15.02694,47.86056
1947,14.98333,47.65
1938,10.16599,47.30525
1938,10.16599,47.30525
1937,10.18408,47.25856
1937,10.18872,47.2612
1949,15.80556,47.75
1947,15.02694,47.86056
1938,10.16599,47.30525
1938,10.16599,47.30525
1938,10.16599,47.30525
1938,10.19721,47.3284
1938,10.19721,47.3284
1947,14.9875,47.66945
1947,14.9875,47.66945
1947,14.9875,47.66945
1947,15.08333,47.85139
1947,14.9875,47.66945
1947,15.08333,47.85139
1946,9.7381,47.1044
1938,10.12847,47.27958
1938,10.12847,47.27958
1938,10.16599,47.30525
1947,15.08333,47.85139
1935,12.11667,47.16667
1936,12.11667,47.16667
1935,12.11667,47.16667
1936,12.11667,47.16667
1936,12.1183,47.1695
1949,12.86774,46.61271
1937,13.40228,46.61403
1947,14.64167,47.545
1947,14.6435,47.5428
1947,14.98333,47.65
1947,14.98333,47.65
1947,14.98333,47.65
1947,14.98333,47.65
1936,15.19917,46.9775
1936,15.19917,46.9775
1926,14.16667,46.46667
1942,13.7225,47.81611
1942,13.7225,47.81611
1949,13.7225,47.81611
1937,14.26944,47.77778
1937,14.31806,47.80139
1947,14.8,47.7
1947,14.8,47.7
1924,14.81667,47.84306
1938,10.10362,47.35706
1938,10.16599,47.30525
1938,10.16599,47.30525
1938,10.19721,47.3284
1946,12.26667,47.18333
1946,12.26667,47.18333
1946,12.35,47.16667
1946,12.35,47.16667
1949,12.86774,46.61271
1929,12.91878,46.62206
1949,12.9525,46.6169
1929,12.96517,46.64288
1930,12.9997,46.6631
1936,12.63333,47.05
1942,13.71667,47.81667
1942,13.71667,47.81667
1942,13.71667,47.81667
1942,13.71667,47.81667
1947,14.45694,47.46167
1936,12.11667,47.16667
1936,12.11667,47.16667
1929,13.0181,46.6692
1929,13.36722,46.62722
1902,12.55538,46.96998
1936,15.5,47.03333
1936,15.5,47.03333
1936,15.5,47.03333
1936,15.5,47.03333
1913,10.18722,47.37028
1895,22.85,45.38333333
1937,13.93333333,46.23333333
1937,13.83333333,46.38333333
1937,12.945799,46.603874
1896,13.65,46.45
1903,1.5,42.5
1867,0.596307375,42.79000353
1949,0.031,42.81649824
1915,0.0219,42.78550068
1902,0.128395458,42.72969377
1910,0.128395458,42.72969377
1915,0.128395458,42.72969377
1947,10.25,47.4
1947,10.25,47.4
1933,9.67157,46.78084
1935,10.42156,46.60166
1938,9.88098,46.77655
1933,9.67157,46.78084
1919,10.05589,46.60166
1933,10.29233,46.87502
1886,8.40175,46.8166
1900,8.40175,46.8166
1933,9.67157,46.78084
1921,10.19365,46.74243
1880,8.49311,46.7978
1886,7.61417,46.39773
1941,7.17099,46.62243
1921,10.19365,46.74243
1942,7.10797,46.25345
1942,7.10797,46.25345
1880,8.49311,46.7978
1900,8.40175,46.8166
1880,8.40143,46.79861
1942,7.10797,46.25345
1926,10.08506,46.66399
1942,7.10797,46.25345
1933,10.29233,46.87502
1933,10.3302,46.84707
1890,8.40143,46.79861
1924,9.18975,46.46532
1880,8.45416,46.81614
1884,8.40175,46.8166
1943,9.40126,47.27169
1938,9.77472,46.74278
1933,9.67157,46.78084
1884,7.62711,46.37972
1935,10.42156,46.60166
1933,9.6203,46.80883
1942,7.10797,46.25345
1934,7.73206,46.55941
1935,10.42156,46.60166
1912,9.603731,46.885629
1900,8.40175,46.8166
1942,7.10797,46.25345
1942,7.10797,46.25345
1933,9.05544,46.76423
1933,9.05544,46.76423
1933,10.29233,46.87502
1933,9.67157,46.78084
1933,9.67157,46.78084
1908,7.01488,46.54999
1916,9.69256,46.96941
1926,9.46652,46.90164
1933,9.67157,46.78084
1933,9.67157,46.78084
1917,9.44062,46.9111
1894,9.18975,46.46532
1933,9.6203,46.80883
1942,7.10797,46.25345
1903,8.40175,46.8166
1933,9.6203,46.80883
1933,9.67157,46.78084
1933,7.75809,46.55034
1903,8.40175,46.8166
1900,8.40175,46.8166
1926,9.3312,46.78699
1933,10.09989,46.69965
1933,10.3302,46.84707
1933,9.67157,46.78084
1926,10.08506,46.66399
1878,8.90523,47.01817
1940,9.5366,46.34246
1933,9.67157,46.78084
1938,9.77472,46.74278
1933,9.67157,46.78084
1934,10.33604,46.71189
1884,8.40175,46.8166
1880,8.45416,46.81614
1924,9.16458,46.4927
1942,7.10797,46.25345
1929,9.5366,46.34246
1933,10.29233,46.87502
1880,8.40175,46.8166
1852,7.01488,46.54999
1949,9.96458,46.60373
1926,9.46652,46.90164
1933,10.29233,46.87502
1933,10.29233,46.87502
1933,9.67157,46.78084
1927,7.79626,46.4063
1921,10.19365,46.74243
1880,8.46709,46.80703
1884,8.40175,46.8166
1880,8.552332,46.810727
1880,8.421323,46.811928
1884,8.421323,46.811928
1890,8.421323,46.811928
1905,9.3385,46.99382
1933,9.67157,46.78084
1880,8.49329,46.80679
1880,8.49329,46.80679
1935,10.42156,46.60166
1933,9.05544,46.76423
1933,10.29233,46.87502
1928,9.53612,46.66642
1933,10.29233,46.87502
1935,10.42156,46.60166
1926,9.46652,46.90164
1933,10.3302,46.84707
1933,10.3302,46.84707
1933,9.67157,46.78084
1938,9.77472,46.74278
1933,9.67157,46.78084
1905,9.3385,46.99382
1917,9.44062,46.9111
1880,8.40143,46.79861
1937,8.99493,46.93602
1933,10.3302,46.84707
1889,7.34184,46.00201
1886,7.62711,46.37972
1934,7.73216,46.5774
1900,8.40175,46.8166
1942,7.10797,46.25345
1933,9.67157,46.78084
1933,10.29233,46.87502
1933,9.67157,46.78084
1933,10.09989,46.69965
1933,9.05544,46.76423
1935,10.42156,46.60166
1908,9.60757,46.81807
1928,9.80918,46.93105
1949,9.69502,46.40241
1926,9.46652,46.90164
1933,10.09989,46.69965
1933,9.05544,46.76423
1935,10.42156,46.60166
1938,9.77472,46.74278
1942,7.10797,46.25345
1933,10.09989,46.69965
1880,8.40143,46.79861
1886,8.40175,46.8166
1926,7.78133,46.10049
1880,8.49329,46.80679
1884,8.40175,46.8166
1905,9.3385,46.99382
1933,9.6203,46.80883
1933,9.05544,46.76423
1933,10.29233,46.87502
1935,10.42156,46.60166
1923,10.3317,46.63099
1880,8.49329,46.80679
1942,7.10797,46.25345
1933,9.67157,46.78084
1928,9.16286,46.43874
1933,9.6203,46.80883
1935,10.42156,46.60166
1933,9.67157,46.78084
1938,9.88098,46.77655
1934,10.33604,46.71189
1942,9.13067,46.24128
1889,7.340761371,45.98318415
1880,7.21134558,46.07285463
1926,7.793271582,46.11750864
1880,7.599233888,46.11795122
1886,7.600028459,46.38782487
1880,7.013608837,46.56705712
1880,8.518027312,46.78765535
1880,8.387068726,46.78881801
1940,8.387862268,46.83379143
1912,9.375543754,46.95629579
1884,8.415543049,46.81975786
1942,7.10797,46.25345
1933,10.3302,46.84707
1933,9.67157,46.78084
1933,9.6203,46.80883
1926,9.46652,46.90164
1880,8.40159,46.8076
1944,7.15933,46.35254
1933,9.6203,46.80883
1933,10.3302,46.84707
1933,9.67157,46.78084
1900,8.40175,46.8166
1933,9.67157,46.78084
1933,10.3302,46.84707
1933,10.29233,46.87502
1935,10.42156,46.60166
1938,9.77472,46.74278
1890,8.40143,46.79861
1880,8.40143,46.79861
1942,7.10797,46.25345
1886,7.633557,46.366207
1934,7.71916,46.58643
1921,10.19365,46.74243
1942,7.10797,46.25345
1942,7.10797,46.25345
1915,8.415543049,46.81975786
1889,7.374091,46.006534
1926,7.761897,46.096044
1886,7.61417,46.39773
1900,8.40175,46.8166
1943,10.36951,46.84606
1928,9.53612,46.66642
1933,9.05544,46.76423
1933,9.05544,46.76423
1933,10.29233,46.87502
1921,10.16341,46.66215
1903,8.40175,46.8166
1933,9.05544,46.76423
1884,8.40175,46.8166
1919,10.05589,46.60166
1942,7.10797,46.25345
1933,9.67157,46.78084
1926,10.3302,46.84707
1933,9.67157,46.78084
1926,9.46652,46.90164
1926,9.46652,46.90164
1943,10.36951,46.84606
1943,10.11653,46.77127
1935,10.42156,46.60166
1933,9.67157,46.78084
1942,7.10797,46.25345
1926,14.166667,46.466667
1937,13.402279,46.614032
1929,12.986729,46.661693
1930,12.9997,46.6631
1936,12.678158,46.679544
1929,13.2104,46.6934
1922,12.7981,47.1221
1937,14.318056,47.801389
1942,13.7225,47.816111
1949,13.7225,47.816111
1924,14.816667,47.843056
1947,15.083333,47.851389
1936,15.026944,47.860556
1947,15.026944,47.860556
1882,14.68333333,46.91666667
1942,13.71666667,47.81666667
1887,14.63333333,47.85
1936,12.63333333,47.05
1935,12.11666667,47.16666667
1936,12.11666667,47.16666667
1946,12.35,47.16666667
1946,12.26666667,47.18333333
1949,12.867738,46.612704
1929,12.886489,46.61487
1949,12.9525,46.6169
1937,13.439367,46.620713
1929,12.918777,46.622058
1927,12.85,46.626
1936,15.199167,46.9775
1936,12.634444,46.981111
1929,13.0181,46.6692
1902,12.55538,46.96998
1935,12.6436,47.0468
1946,9.7381,47.1044
1936,12.1183,47.1695
1946,12.399421,47.173298
1946,12.2662,47.1846
1947,14.643499,47.542802
1949,15.815278,47.747222
1949,15.805556,47.75
1937,14.269444,47.777778
1882,14.68333333,46.91666667
1946,12.26666667,47.18333333
1947,14.98333333,47.65
1947,14.8,47.7
