year,longitude,latitude
1949,20.65,48.1
1949,22.54013,47.97624
1949,19.4,47.53333
1949,16.52158,47.34658
1949,20.01667,47.2
1949,20.53729,47.1758
1949,19.08333,47.41667
1903,16.21714,51.22005
1902,16.2,51.2
1903,17.07178,51.11811
1902,17.0333,51.1
1903,16.77928,50.94306
1902,16.75,50.9
1931,21.05,50.8666
1932,21.49736,50.86563
1902,15.65,50.85
1903,16.20543,50.77053
1902,16.7333,50.5
1903,16.76234,50.49363
1920,19.9677,49.33311
1920,19.9666,49.3
1919,19.96957,49.24318
1920,19.96957,49.24318
1920,19.96957,49.24318
1920,19.96957,49.24318
1920,19.83221,49.24187
1949,22.99408,45.80938
1928,13.91667,50.78333
1927,15.4964,50.7757
1948,15.77855,50.68423
1903,15.92008,50.6832
1908,14.5,49.9
1936,14.05,49.7833
1907,13,49.75
1907,13,49.75
1911,14.4333,48.6333
1949,20.23333,49.15
1949,20.56667,48.95
1937,6.834295,45.03664
1937,6.834295,45.03664
1940,14.1,41.96667
1933,0.71667,42.81667
1909,0.8,42.76667
1943,-0.51667,42.71667
1943,-0.51667,42.71667
1933,0.86667,42.7
1949,-0.04121991,42.68689
1903,-4.04026,43.42604
1903,-4.04026,43.42604
1934,1,42.65
1944,0.55,42.65
1931,-0.03632659,42.63848
1944,0.51667,42.61666
1944,0.51667,42.61666
1944,0.52339,42.60334
1944,0.52339,42.60334
1926,0.53333,42.6
1926,0.53333,42.6
1944,0.33333,42.6
1911,2.3007,42.37371
1921,-2.81667,42.21667
1927,17.36333,44.01805
1949,2.116438,42.50565
1919,2.08621,42.4919
1919,2.081028,42.50718
1930,2.044518,42.50689
1930,2.116565,42.49664
1949,2.141025,42.48782
1921,6.40359,45.03844
1921,6.40359,45.03844
1906,2.311461,42.47997
1927,0.1678204,42.82705
1927,0.1678204,42.82705
1927,0.1678204,42.82705
1927,0.1678204,42.82705
1927,0.1678204,42.82705
1927,0.1678204,42.82705
1949,0.03096918,42.8165
1927,0.230527,42.79256
1910,0.02190382,42.7855
1910,0.02190382,42.7855
1910,0.02190382,42.7855
1949,0.02190382,42.7855
