year,longitude,latitude
1941,10.418,61.265
1941,10.418,61.265
1941,10.65101,61.328
1941,10.60499,61.34
1939,30.84536,69.62387
1943,7.249991,60.42
1935,6.538007,61.17001
1939,10.418,61.265
1939,10.60499,61.34
1940,11.04,60.29
1939,30.64684,61.50529
1939,31.63186,62.90601
1939,32.58948,62.89679
1939,34.46009,61.53226
1939,34.56561,62.87757
1939,30.55174,66.46532
1929,32.966,67.938
1939,31.28358,68.74143
1939,32.56402,68.73752
1930,33.675,67.646
1939,33.72727,67.83524
1929,37.4,64.73333
1935,29.4783,69.2792
1936,29.9679,66.7811
1928,31.217,69.5401
1913,32.4024,67.1564
1936,29.2088,66.9683
1913,32.4024,67.1564
1949,48.7,63.43333
1941,10.418,61.265
1940,11.04,60.29
1935,6.538,61.17
1941,10.418,61.265
1941,10.605,61.34
1912,18.9466,69.0114
1906,18.9466,69.0114
1943,7.25,60.42
1939,10.605,61.34
1922,19.699,68.7768
1941,10.651,61.328
1939,10.418,61.265
1941,10.65100614,61.32799697
1940,11.03999893,60.289997
1943,7.249991552,60.41999917
1939,30.8453622,69.62387176
1941,10.41800232,61.26499919
1939,10.60499392,61.34000141
1941,10.60499392,61.34000141
1935,6.538006894,61.17000406
1939,10.41800232,61.26499919
1945,27.684615,62.877035
1937,27.610191,68.617319
1918,27.610191,68.617319
1949,27.3,69.9
1939,27.929676,64.4008
1937,27.610191,68.617319
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1931,23.772557,67.959197
1929,23.772557,67.959197
1929,23.809462,67.690642
1930,23.772557,67.959197
1933,23.772557,67.959197
1940,21.935088,63.147199
1949,26.9637,69.602188
1949,27.3,69.9
1945,27.684615,62.877035
1949,26.9637,69.602188
1918,27.610191,68.617319
1913,29.265669,67.97526
1949,26.9637,69.602188
1949,26.9637,69.602188
1940,21.935088,63.147199
1939,27.929676,64.4008
1943,28.366588,64.845945
1943,28.366588,64.845945
1913,29.265669,67.97526
1935,29.4783,69.2792
1936,29.2088,66.9683
1936,29.9679,66.7811
1928,31.217,69.5401
1913,32.4024,67.1564
1870,33.48,67.606
1935,29.4783,69.2792
1936,29.9679,66.7811
1936,29.2088,66.9683
1913,32.4024,67.1564
1913,32.4024,67.1564
1939,33.72727284,67.83523553
1929,32.966,67.938
1935,29.4783,69.2792
1949,48.7,63.43333333
1929,37.4,64.73333333
1939,30.64683551,61.50529599
1939,34.46009252,61.53226281
1939,34.56560613,62.87756982
1939,32.58947681,62.89678444
1939,31.63186524,62.90601195
1939,30.5517429,66.46532248
1939,32.56401969,68.73751866
1939,31.28357417,68.74143293
1936,29.9679,66.7811
1936,29.2088,66.9683
1913,32.4024,67.1564
1870,33.048,67.606
1930,33.675,67.646
1928,31.217,69.5401
1913,32.4024,67.1564
1870,33.48,67.606
1928,31.217,69.5401
1965,7.089997,60.77999
1972,7.417735,60.40686
1972,7.234264,60.83001
1961,9.490008,60.22
1961,9.490008,60.22
1961,9.572004,59.777
1972,9.599547,59.72042
1963,9.640007,60.24
1961,10.23999,60.76
1972,10.28294,60.91489
1972,10.37728,60.7383
1972,10.41389,61.2942
1961,10.53107,60.43395
1972,10.71439,61.28452
1972,10.70328,60.47569
1965,10.14,61.52
1972,10.19629,61.56569
1961,9.589997,60.81
1961,9.589997,60.81
1972,9.668951,60.86719
1961,10,61
1961,10,61
1961,10.23999,60.76
1961,10.23999,60.76
1972,9.267429,60.87782
1961,9.279996,60.91
1961,9.329993,60.89
1961,10,61
1961,10.23999,60.76
1961,10.23999,60.76
1972,9.801345,60.20361
1972,10.58497,61.38322
1961,10,61
1981,10.24,61.38
1979,20.38256,69.2523
1959,9.180002,61.02
1961,10.12999,60.93
1961,10.12999,60.93
1961,10.12999,60.93
1961,10.12999,60.93
1972,10.13706,60.98665
1961,10.23999,60.76
1955,10.23,63.62
1972,10.31531,63.97324
1972,10.30369,63.63266
1972,10.38872,63.40856
1972,11.07029,60.2534
1972,11.32525,60.1641
1972,11.57075,60.90965
1959,11.56001,63.82
1959,12.01,63.66
1972,12.08004,63.66543
1959,12.17,64.54
1959,12.17,64.54
1972,12.30443,64.61131
1972,13.28469,65.68121
1959,13.28999,65.71
1972,13.34845,65.22982
1959,13.36999,65.16
1959,13.39001,65.53
1959,13.39001,65.53
1972,13.47372,65.45322
1972,15.50071,66.69547
1972,15.31614,67.03396
1955,15.34001,67.00999
1959,15.46,66.74
1972,18.95222,69.0507
1955,19.02001,68.99
1955,19.04999,68.91
1955,19.04999,68.91
1972,19.06181,68.86967
1972,19.26547,69.0628
1961,19.3,69.02
1972,19.54956,68.99529
1972,19.68673,68.8432
1972,20.85967,69.13547
1972,18.89884,69.70921
1972,19.52436,69.68725
1955,21.96601,69.32099
1955,21.96601,69.32099
1972,21.97867,69.36192
1972,21.29666,69.58741
1955,21.3,69.55
1972,23.4851,69.84605
1955,24.48001,69.81
1972,29.17517,69.20811
1972,27.08877,69.92463
1961,8.309999,60.6
1979,27.82871,70.11399
1960,6.747506,58.35148
1972,8.544614,60.69296
1961,9.219998,59.98
1961,10,61
1961,10,61
1959,9.180002,61.02
1959,9.180002,61.02
1972,9.252158,61.01078
1961,9.030001,59.98
1972,9.47379,60.14947
1961,9.490008,60.22
1961,9.329993,60.89
1961,9.329993,60.89
1961,9.329993,60.89
1961,9.329993,60.89
1972,9.48445,60.80486
1961,9.489992,60.82999
1961,9.489992,60.82999
1961,10.23999,60.76
1961,11.36001,60.2
1979,23.65922,66.47747
1979,23.58667,66.93941
1972,13.0913,61.02726
1972,12.88663,61.61554
1972,12.33902,62.64164
1972,12.92249,63.46214
1972,13.23063,60.74371
1972,13.33652,61.08357
1972,13.42242,60.87178
1972,14.87951,61.67273
1972,14.51825,62.9921
1972,13.41207,63.34799
1972,13.94773,63.29303
1972,14.15102,63.18248
1972,15.14056,60.86072
1972,15.58414,61.02147
1972,15.06514,62.38863
1972,15.37615,62.41035
1972,15.67872,62.53084
1972,16.49686,63.0886
1972,16.18855,63.16945
1972,16.47066,63.54483
1972,17.91323,62.75913
1972,13.92317,64.72956
1972,14.99472,65.8772
1972,16.53481,64.25745
1972,16.66711,64.63138
1972,15.06778,65.12693
1972,17.06223,67.33392
1972,17.23117,67.08907
1972,17.20168,65.11191
1972,17.42378,65.65739
1972,17.59345,65.37093
1972,17.95058,65.56165
1972,17.5672,66.98501
1972,18.98975,63.99993
1972,18.36446,64.57413
