year,longitude,latitude
1938,28.08333,43.78333
1941,23.11667,42.26667
1937,23.316,42.6833
1938,23.366,42.5833
1919,22.016,41.4333
1937,22.65,41.43333
1935,23.6,41.3833
1887,28.8,45.1666
1938,23.366,42.5833
1937,23.316,42.6833
1919,22.016,41.4333
1937,22.65,41.43333
1935,23.6,41.3833
1887,44.483,48.5277
1978,22.92388,44.83818
1979,37.27177,46.99436
1979,36.16549,49.55219
1979,39.81586,49.48408
1979,35.18094,48.69851
1978,28.42194,45.40512
1979,33.73409,44.52447
1979,34.33122,45.2524
1979,34.74335,45.07804
1955,23.016,41.4166
1954,23.133,41.3666
1961,23.216,41.4
1964,26.133,41.3833
1961,23.216,41.4
1961,24.883,42.15
1963,26.133,41.5333
1962,24,42.0166
1964,26.133,41.3833
1969,25.733,41.45
1961,24.466,42.05
1961,23.216,41.4
1961,24.2,42.2166
1969,25.733,41.45
1963,22.866,41.9833
1966,21.666,41.5
1967,21.366,40.9833
1968,21.78333,41.4
1967,21.36361,40.98083
1964,21.59933,37.64899
1968,23.15111,40.68306
1964,20.266,39.5
1964,22.116,38.0333
1965,21.416,40.0833
1965,21.266,40.4666
1968,22.38333,40.63334
1964,22.183,38.2
1964,21.59933,37.64899
1959,22.116,38.0333
1966,21.7,40.7333
1964,21.283,39.7833
1964,22.183,38.2
1968,21.69583,40.72889
1996,21.50722,40.90055
1996,21.48333,40.85
1992,23.56722,37.96611
1964,21.551,37.64899
1996,21.50722,40.90055
1964,22.116,38.0333
1965,21.416,39.3333
1964,22.183,38.2
1964,22.183,38.2
1996,21.50722,40.90055
1967,21.25,40.5666
1996,21.36667,40.83333
1967,21.3,40.51667
1964,22.183,38.2
1967,21.24806,40.55972
1964,22.116,38.0333
1967,21.416,39.3333
1964,22.116,38.0333
1956,20.583,40.15
1979,28.64582,40.98431
1985,28.65054,40.98362
1996,26.56096,41.67079
1967,27.10116,41.42839
1971,27.30108,41.95495
1979,39.89252,48.33808
1978,22.923876,44.838183
1979,36.165491,49.552189
1979,39.815857,49.484076
1979,34.331224,45.252394
1979,37.271775,46.994358
1979,35.180937,48.698507
1978,28.421936,45.405124
1979,33.734088,44.524471
1979,34.743347,45.078045
1954,23.133,41.3666
1961,23.216,41.4
1964,26.133,41.3833
1962,24,42.0166
1961,24.883,42.15
1961,24.2,42.2166
1969,25.733,41.45
1955,23.016,41.4166
1961,24.466,42.05
1963,26.133,41.5333
1963,22.866,41.9833
1967,21.36361111,40.98083333
1966,21.666,41.5
1968,21.78333,41.4
1967,21.366,40.9833
1968,21.69583333,40.72888889
1968,23.15111111,40.68305556
1996,21.36666667,40.83333333
1967,21.24805556,40.55972222
1959,22.116,38.0333
1992,23.56722222,37.96611111
1968,22.38333,40.63334
1966,21.7,40.7333
1967,21.3,40.51667
1964,22.183,38.2
1996,21.48333333,40.85
1965,21.266,40.4666
1964,22.116,38.0333
1964,21.59933043,37.64898535
1996,21.50722222,40.90055556
1964,21.55099598,37.64898507
1967,21.25,40.5666
1965,21.416,40.0833
1964,21.283,39.7833
1965,21.416,39.3333
1964,20.266,39.5
1967,21.416,39.3333
1956,20.583,40.15
1979,39.892518,48.338076
2005,22.36056,44.90667
2005,28.40833,44.17361
2005,23.86056,45.17639
2005,23.86056,45.17639
2005,27.6775,44.17278
2005,28.455,44.165
2005,28.80639,45.18
2008,37.56461,47.91109
2008,36.07948,45.34743
2008,37.30139,48.30495
2008,35.63879,48.27881
2008,36.92227,49.46233
2008,34.31175,45.0475
2008,31.35419,47.03178
2008,32.29107,46.23349
2008,32.80777,46.38752
2008,34.87532,44.84699
2008,30.28128,46.36853
2013,23.08333,41.21667
2005,37.83333,50.75
2005,39,50
2008,38.3485,47.28909
2005,28.455,44.165
2005,23.86055556,45.17638889
2005,28.80638889,45.18
2005,27.6775,44.17277778
2005,28.40833333,44.17361111
2005,22.36055556,44.90666667
2008,36.079484,45.347431
2008,32.291069,46.233489
2008,37.564615,47.911089
2008,36.922269,49.462328
2008,35.638794,48.278807
2008,31.354186,47.031781
2008,32.807768,46.387519
2008,37.301386,48.304952
2008,34.875315,44.846992
2008,30.281277,46.368531
2008,34.311751,45.047502
2013,23.08333,41.21667
2008,38.348502,47.289094
2005,39,50
2005,37.83333,50.75
