year,longitude,latitude
1934,9.606005,62.307
1939,30.67506,69.61391
1926,9.280002,62.11
1948,9.580009,62.44
1934,9.680001,62.33
1936,31.16575,67.60004
1939,35.07574,69.16316
1939,33.39888,67.80802
1939,38.16368,68.2349
1909,55.5,74
1913,35.834,69.155
1924,56.4,73.2
1925,56.4,73.2
1925,56.4,73.2
1925,56.4,73.2
1901,57,73.5
1922,59.50066,70.00018
1949,61.67278,69.75611
1949,61.67278,69.75611
1924,56.3,73.2
1901,56.3,73.6
1893,19.3434,68.5837
1939,20.833,69.44
1893,19.3434,68.5837
1853,9.287,62.1139
1948,9.58,62.44
1893,19.3434,68.5837
1893,19.3434,68.5837
1934,9.68,62.33
1924,24.5608,69.8466
1924,24.5608,69.8466
1934,9.606,62.307
1929,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1948,20.850864,69.46036
1929,20.787102,69.48294
1926,9.28,62.11
1939,20.833,69.44
1929,20.850864,69.46036
1939,20.833,69.44
1930,20.787102,69.48294
1939,20.86432,69.42088
1930,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1930,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1939,20.850864,69.46036
1932,20.850864,69.46036
1939,20.787102,69.48294
1948,20.86432,69.42088
1924,24.5608,69.8466
1910,9.6031,62.3029
1939,20.850864,69.46036
1930,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1932,20.850864,69.46036
1853,9.287,62.1139
1934,9.680001568,62.3300036
1939,20.850864,69.46036
1939,20.833,69.44
1924,20.833,69.44
1939,30.67505613,69.61390632
1948,20.850864,69.46036
1932,20.850864,69.46036
1929,20.601955,69.36888
1932,20.601955,69.36888
1948,20.850864,69.46036
1902,9.2782,61.9823
1929,20.850864,69.46036
1924,20.833,69.44
1948,20.850864,69.46036
1929,20.850864,69.46036
1948,9.58000983,62.43999772
1934,9.60600445,62.30699714
1929,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1877,9.249493345,61.98580069
1939,20.850864,69.46036
1929,20.850864,69.46036
1929,20.850864,69.46036
1877,9.2495,61.9858
1930,20.850864,69.46036
1926,9.280001699,62.11000078
1853,9.287009304,62.11390091
1944,18.82948145,68.34825975
1945,25.168639,68.429127
1924,22.492345,68.454769
1924,22.485,68.448
1924,22.485,68.448
1939,38.16368336,68.23490073
1939,35.07573646,69.16315912
