year,longitude,latitude
1926,9.05351,42.21189
1926,8.847404,42.27485
1910,9.138118,42.12176
1909,8.920155,42.28393
1915,9.174535,42.16674
1909,8.920155,42.28393
1926,9.174535,42.16674
1915,9.174535,42.16674
1909,8.883769,42.2839
1915,9.174535,42.16674
1915,9.174535,42.16674
1915,9.174535,42.16674
1927,9.174535,42.16674
1926,9.174535,42.16674
1926,9.138118,42.12176
1926,9.174535,42.16674
1926,9.150279,42.14877
1915,8.798984,42.24776
1926,9.174535,42.16674
1926,8.847404,42.27485
1915,9.174535,42.16674
1926,9.138118,42.12176
1909,8.883769,42.2839
1915,9.138098,42.11275
1947,9.138,42.06772
1909,8.883769,42.2839
1910,9.138098,42.11275
1912,9.138098,42.11275
1926,9.05351,42.21189
1910,9.174758,42.2478
1923,8.883753,42.2929
1915,8.798984,42.24776
1910,9.138098,42.11275
1910,9.174758,42.2478
1915,9.174535,42.16674
1926,8.847404,42.27485
1926,8.798984,42.24776
1985,9.125524,41.86959
1983,9.150643,42.30187
1985,9.149645,41.87857
1963,9.029284,42.22091
1982,8.89557,42.48204
1963,8.992899,42.53613
1982,8.89557,42.48204
1982,8.89557,42.48204
1963,9.162428,42.16676
1982,8.89557,42.48204
1993,9.172613,41.8462
1965,8.859009,42.50902
1985,9.089261,41.78856
1954,9.138098,42.11275
1985,9.149645,41.87857
1982,8.89557,42.48204
1985,9.162498,42.19378
1982,8.89557,42.48204
1964,9.173384,41.74343
1983,9.101782,42.09478
1956,8.944285,42.42804
1985,9.113505,41.88762
1983,9.383453,42.67957
1963,9.162428,42.16676
1983,9.150643,42.30187
1982,8.89557,42.48204
1964,9.101839,42.13081
1983,9.101782,42.09478
1982,8.89557,42.48204
1985,9.101381,41.84259
1993,9.172613,41.8462
1963,8.944365,42.33798
1993,9.148725,41.83009
1975,9.512992,42.10268
1964,9.089931,42.26591
1963,9.017266,42.58115
1982,8.895912,42.2749
1985,9.345247,42.39151
1956,9.138098,42.11275
1975,9.512992,42.10268
1985,9.162498,42.19378
1983,9.526879,42.31877
1985,9.101381,41.84259
1985,9.101381,41.84259
1976,9.138196,42.15779
1993,9.138724,41.81593
1993,9.138724,41.81593
1982,8.883753,42.2929
1970,9.502968,42.36391
1964,9.138098,42.11275
1959,9.089931,42.26591
1985,9.137593,41.87859
1985,9.101381,41.84259
1993,9.138724,41.81593
1963,9.138098,42.11275
1985,9.381422,42.34637
1985,9.368546,42.22032
1985,9.101381,41.84259
1973,9.138,42.06772
1963,9.174535,42.16674
1985,9.174238,42.05867
1963,9.138098,42.11275
1985,9.406283,42.43634
1957,9.138098,42.11275
1993,9.138724,41.81593
1982,8.895659,42.42801
1963,9.174535,42.16674
1970,9.20917,41.6533
1970,9.20917,41.6533
1982,8.89557,42.48204
1985,9.406342,42.44535
1985,9.089311,41.82459
1965,8.956405,42.48208
1985,9.089311,41.82459
1985,9.308447,42.31957
1985,9.308447,42.31957
1985,9.308976,42.42764
1985,9.345247,42.39151
1976,9.138196,42.15779
1963,9.174535,42.16674
1970,9.20917,41.6533
1952,9.113906,42.11278
1963,9.20917,41.6533
1970,9.20917,41.6533
1970,9.20917,41.6533
1970,8.847404,42.27485
1983,8.871328,42.43699
1982,8.871328,42.43699
1985,9.443073,42.48123
1956,8.944285,42.42804
1983,8.89557,42.48204
1985,9.296396,42.33761
1985,9.296481,42.35562
1993,9.191228,41.65037
1963,9.209141,41.64429
1985,9.296481,42.35562
1982,8.89557,42.48204
1963,9.174535,42.16674
1985,9.296016,42.25656
1985,9.308976,42.42764
1963,9.198325,42.03161
1985,9.345247,42.39151
1993,9.174835,41.84454
1985,9.344411,42.23841
1985,9.284501,42.39168
1985,9.174238,42.05867
1983,8.835419,42.22079
1985,9.18614,41.9956
1973,9.186456,42.10368
1985,9.296396,42.33761
1985,9.174263,42.06767
1985,9.308976,42.42764
1963,9.198298,42.0226
1963,9.174535,42.16674
1985,9.125524,41.86959
1985,9.430783,42.46327
1993,9.191228,41.65037
1985,9.396576,42.82361
1982,9.1946178,41.7499395
1982,9.11958,42.1158589
1982,9.1946178,41.7499395
2007,9.114166,42.19889
2008,9.085278,41.82389
2007,9.113611,42.19833
2008,9.173611,42.06556
2008,9.173611,42.06556
2007,9.114166,42.19889
2007,9.120833,41.87111
2007,9.122778,42.19611
2007,8.877778,42.29028
2007,8.877778,42.29028
2008,8.878612,42.29055
2007,9.114166,42.19889
2008,9.173889,42.06139
2007,9.120833,41.87111
2007,9.148056,41.87833
2008,8.900278,42.28056
2007,8.877778,42.29028
2007,9.479167,42.39972
2007,9.114166,42.19889
2007,9.324722,42.42194
2008,9.173889,42.06139
2007,9.476389,42.37722
2008,9.196944,42.08445
2007,9.122778,42.19611
2007,9.122778,42.19611
2008,9.323611,42.42083
2007,9.114166,42.19889
2008,9.197778,42.08472
2008,9.323611,42.42083
2008,9.323611,42.42083
2007,9.122778,42.19611
2007,9.122778,42.19611
2008,9.359722,42.22805
2007,9.114166,42.19889
2007,9.301111,42.39278
2008,9.2544,42.4242
2008,9.278889,42.22667
2008,9.177222,42.22667
2007,9.183888,42.17028
2007,9.301111,42.39278
2007,9.114166,42.19889
2008,9.207778,41.6725
2007,9.183888,42.17028
2008,8.5557,42.2417
2008,9.191944,42.1475
2007,9.291389,42.39556
2007,9.183888,42.17028
2008,8.5557,42.2417
2007,9.183888,42.17028
2007,9.468333,42.41
2008,9.434444,42.82972
2008,9.428889,42.71167
