year,longitude,latitude
1948,10.67,60.96
1948,10.67,60.96
1941,10.418,61.265
1940,10.418,61.265
1941,10.418,61.265
1941,10.418,61.265
1939,10.418,61.265
1939,10.418,61.265
1939,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1941,10.418,61.265
1939,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1948,7.159991,62.62
1941,10.4,61.26667
1939,10.418,61.265
1939,10.418,61.265
1939,10.418,61.265
1939,10.418,61.265
1939,10.418,61.265
1943,5.999995,59.97
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1935,6.538007,61.17001
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1940,10.418,61.265
1941,10.418,61.265
1941,10.418,61.265
1941,10.418,61.265
1941,10.418,61.265
1939,10.60499,61.34
1939,10.60499,61.34
1939,10.60499,61.34
1939,10.60499,61.34
1939,10.60499,61.34
1939,10.60499,61.34
1939,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1940,10.60499,61.34
1941,10.60499,61.34
1941,10.60499,61.34
1941,10.60499,61.34
1940,10.65101,61.328
1905,37.68333,55.86666
1939,29.57737,60.61657
1939,30.60163,61.50961
1939,32.55459,61.0969
1939,31.63659,61.51661
1939,32.54974,61.5331
1939,33.45322,61.09388
1939,34.44018,61.05366
1939,34.38516,61.52002
1939,33.53778,63.32697
1939,35.45941,62.41139
1932,33.675,67.646
1949,48.7,63.43333
1949,57.54139,65.99973
1949,53.22861,66.44945
1941,10.418,61.265
1910,10.6934,59.9509
1910,10.6934,59.9509
1935,6.538,61.17
1943,6,59.97
1935,6.538,61.17
1940,10.605,61.34
1940,10.418,61.265
1940,10.418,61.265
1939,10.418,61.265
1910,10.6934,59.9509
1940,10.651,61.328
1948,7.16,62.62
1940,10.605,61.34
1940,10.418,61.265
1910,10.6934,59.9509
1910,10.6934,59.9509
1940,10.418,61.265
1939,10.418,61.265
1939,10.605,61.34
1935,6.538,61.17
1935,6.538,61.17
1940,10.418,61.265
1939,10.605,61.34
1939,10.605,61.34
1948,10.67,60.96
1940,10.605,61.34
1941,10.605,61.34
1939,10.418,61.265
1940,10.418,61.265
1917,10.7255,59.9254
1910,10.6934,59.9509
1910,10.6934,59.9509
1940,10.418,61.265
1935,6.538,61.17
1939,10.418,61.265
1939,10.605,61.34
1939,10.418,61.265
1941,10.605,61.34
1940,10.418,61.265
1940,10.418,61.265
1941,10.418,61.265
1940,10.491987,61.311535
1940,10.418,61.265
1941,10.418,61.265
1939,10.418,61.265
1941,10.605,61.34
1940,10.605,61.34
1940,10.605,61.34
1940,10.418,61.265
1941,10.418,61.265
1940,10.418,61.265
1941,10.418,61.265
1939,10.418,61.265
1935,6.538,61.17
1935,6.538,61.17
1940,10.418,61.265
1941,10.418,61.265
1939,10.605,61.34
1910,10.6934,59.9509
1935,11.7524,59.9665
1910,10.6934,59.9509
1910,10.6934,59.9509
1939,10.41800232,61.26499919
1940,10.41800232,61.26499919
1941,10.41800232,61.26499919
1939,10.60499392,61.34000141
1940,10.60499392,61.34000141
1941,10.60499392,61.34000141
1948,10.67000024,60.96000021
1940,10.65100614,61.32799697
1935,6.538006894,61.17000406
1910,10.6934,59.9509
1910,10.6934,59.9509
1910,10.6934,59.9509
1940,10.418,61.265
1940,10.418,61.265
1939,10.418,61.265
1935,6.538,61.17
1940,10.418,61.265
1910,10.6934,59.9509
1910,10.6934,59.9509
1916,10.7946,59.87
1912,7.5269,59.2144
1910,10.6934,59.9509
1910,10.6934,59.9509
1910,10.6934,59.9509
1910,10.6934,59.9509
1910,10.6934,59.9509
1948,10.67,60.96
1941,10.418,61.265
1948,7.159991208,62.61999984
1910,10.6934,59.9509
1943,5.999995186,59.97000277
1939,10.605,61.34
1935,6.538,61.17
1935,6.538,61.17
1940,10.418,61.265
1940,10.605,61.34
1941,10.418,61.265
1940,10.605,61.34
1939,10.418,61.265
1939,10.605,61.34
1948,24.475297,61.329861
1947,27.684615,62.877035
1938,29.608563,62.405682
1942,27.684615,62.877035
1949,23.710602,61.493121
1949,23.710602,61.493121
1943,25.819285,60.360886
1945,27.688824,63.56456
1945,27.688824,63.56456
1945,27.688824,63.56456
1931,23.38091,63.869629
1916,24.9425,60.1673
1910,27.684615,62.877035
1947,25.746254,62.244977
1948,28.766919,61.252077
1945,27.688824,63.56456
1900,27.684615,62.877035
1931,23.38091,63.869629
1947,27.684615,62.877035
1945,27.688824,63.56456
1942,27.684615,62.877035
1910,27.684615,62.877035
1949,23.710602,61.493121
1949,23.710602,61.493121
1900,27.684615,62.877035
1938,29.608563,62.405682
1948,24.475297,61.329861
1947,25.746254,62.244977
1948,28.766919,61.252077
1945,27.688824,63.56456
1943,25.819285,60.360886
1945,27.688824,63.56456
1945,27.688824,63.56456
1926,30.5812,61.9327
1926,30.6868,61.7039
1919,30.6868,61.7039
1926,30.6868,61.7039
1926,30.5812,61.9327
1930,31.8568,61.3691
1943,33.9,60.98
1927,30.6868,61.7039
1943,35.216,62.357
1943,33.415,63.285
1930,31.8568,61.3691
1926,30.6868,61.7039
1927,30.6868,61.7039
1939,29.57736682,60.61657348
1939,34.44018167,61.0536559
1939,33.45321541,61.09387715
1939,32.55458962,61.096899
1939,30.60163155,61.50960692
1939,31.63659484,61.51661273
1939,34.38515863,61.52001398
1939,32.54974514,61.53309502
