year,longitude,latitude
1930,28.5,47
1933,16.85,54.5833
1908,18.76888,54.35217
1908,17.95499,54.156
1910,14.62335,53.4734
1908,16.42505,53.2857
1910,17.61853,53.17554
1914,16.46532,54.45378
1918,17.08191,54.44473
1911,18,53.15
1912,17.31472,53.09192
1925,23.88732,52.71969
1932,19.90455,52.12044
1903,15.07147,51.13644
1908,17.07178,51.11811
1932,21.49736,50.86563
1928,16.20543,50.77053
1935,16.76234,50.49363
1932,16.90325,50.49141
1919,17.04413,50.48902
1928,18.82325,50.30672
1930,18.82325,50.30672
1908,18.02589,50.2879
1905,19.95234,50.05256
1920,19.95234,50.05256
1905,20.09873,49.69401
1905,20.10039,49.60407
1905,19.96391,49.51298
1905,19.9677,49.33311
1920,19.96957,49.24318
1920,19.96957,49.24318
1910,24.53333,46.61667
1930,29.25,50.5
1930,36.25,50
1930,27,49.41667
1930,34.1,44.95
1930,34.3,44.73333
1930,30.33639,53.91389
1930,27.56667,53.9
1903,17.85663,49.93216
1919,20.10694,49.24432
1945,19.1,48.6
1939,23.23928,42.66909
1939,23.27804,42.59449
1939,23.27804,42.59449
1939,23.29104,42.58342
1939,23.29104,42.58342
1908,17.63179,59.85821
1908,17.63179,59.85821
1908,17.63184,59.85911
1923,-6.191974,53.48632
1922,-6.350589,53.30911
1929,-6.350589,53.30911
1922,-6.349538,53.30886
1922,-6.349538,53.30886
1929,-6.349538,53.30886
1936,-6.349538,53.30886
1921,-6.354035,53.2193
1921,-6.354035,53.2193
1921,-6.354035,53.2193
1924,-6.354035,53.2193
1921,-6.352993,53.21904
1921,-6.352993,53.21904
1921,-6.352993,53.21904
1923,-6.352993,53.21904
1924,-6.352993,53.21904
1931,-6.352993,53.21904
1931,-6.505788,53.13118
1931,-6.207092,53.12706
1921,-6.215589,52.94772
1921,-6.214531,52.94741
1926,-6.214531,52.94741
1929,-6.214531,52.94741
1929,-6.214531,52.94741
1921,-6.066897,52.94539
1921,-6.065831,52.94508
1921,-6.196864,53.39674
1921,-6.195784,53.39651
1921,-6.195784,53.39651
1941,-6.195784,53.39651
1942,-6.499521,53.31084
1922,-6.350589,53.30911
1924,-6.369999,52.76989
1925,-6.222939,52.7681
1926,-6.222939,52.7681
1926,-6.222939,52.7681
1923,-6.207092,53.12706
1934,-7.254345,53.04835
1924,-6.371021,52.77023
1925,-6.221891,52.76776
1926,-6.221891,52.76776
1926,-6.221891,52.76776
1923,-6.193052,53.48654
1921,-6.322259,54.02753
1921,-6.32121,54.02741
1921,-6.196864,53.39674
1921,-6.169753,54.02531
1936,-9.379618,54.21093
1911,-9.668023,53.75797
1911,-9.668023,53.75797
1905,-9.668504,53.75811
1905,-9.668504,53.75811
1921,-6.168675,54.02518
1924,-2.783147,50.8778
1900,-2.470371,50.87049
1949,-2.07102,50.84394
1924,-2.78123,50.84135
1940,-0.0829,50.82821
1944,-0.0829,50.82821
1944,-0.0829,50.82821
1945,-0.0829,50.82821
1949,-2.058177,50.82646
1937,-2.838376,50.78749
1932,0.1263439,50.78012
1934,0.1263439,50.78012
1927,-2.653608,50.76169
1945,-0.1006295,50.92073
1945,-0.1006295,50.92073
1945,-0.07921,50.9181
1945,-0.07921,50.9181
1932,0.2009,50.8232
1934,0.2009,50.8232
1937,-2.056648,50.73563
1938,-2.116152,50.73379
1939,-2.116152,50.73379
1927,-2.653608,50.76169
1928,-2.653608,50.76169
1927,-2.667767,50.76161
1927,-2.667767,50.76161
1928,-2.667767,50.76161
1937,-2.07089,50.75401
1938,-2.07089,50.75401
1939,-2.07089,50.75401
1941,-2.21267,50.75383
1927,-2.63798,50.75228
1927,-2.63798,50.75228
1927,-2.63798,50.75228
1927,-2.63798,50.75228
1928,-2.63798,50.75228
1928,-2.63798,50.75228
1937,-2.77974,50.75142
1941,-2.225211,50.72104
1927,-2.454498,50.69969
1947,-2.425905,50.66832
1942,-2.07075,50.66407
1942,-2.07075,50.66407
1943,-2.07075,50.66407
1943,-2.07075,50.66407
1944,-2.07075,50.66407
1944,-2.07075,50.66407
1944,-2.07075,50.66407
1945,-2.07075,50.66407
1947,-2.35376,50.66355
1927,-2.49526,50.66304
1927,-2.49526,50.66304
1929,-2.49526,50.66304
1932,-2.49526,50.66304
1947,-2.49526,50.66304
1905,-4.09512,50.65477
1905,-4.05114,50.64604
1927,-2.460965,50.63762
1932,-2.453794,50.62775
1947,-2.453794,50.62775
1942,-2.029639,50.61963
1942,-2.029639,50.61963
1943,-2.029639,50.61963
1943,-2.029639,50.61963
1944,-2.029639,50.61963
1944,-2.029639,50.61963
1944,-2.029639,50.61963
1945,-2.029639,50.61963
1916,-3.696963,50.59829
1916,-3.62387,50.56283
1916,-3.564189,50.42926
1916,-3.62079,50.47293
1945,-4.077009,51.20371
1906,-2.7873,51.20105
1945,-4.07499,51.18529
1906,-2.830757,51.15625
1926,-3.783605,51.01969
1926,-3.78202,51.01024
1917,-0.85855,53.89554
1927,-0.85855,53.89554
1908,-1.77217,53.81086
1936,-0.04664,53.18827
1936,0.01962,53.16469
1921,-1.92549,53.00199
1921,-1.92549,53.00199
1921,-1.92549,53.00199
1925,-0.93509,52.97477
1921,-2.001456,52.95735
1921,-2.001456,52.95735
1921,-2.001456,52.95735
1932,-1.23357,52.9411
1921,-2.07436,52.91208
1921,-2.07436,52.91208
1939,-2.07436,52.91208
1939,-2.07436,52.91208
1921,-2.149998,52.86736
1921,-2.149998,52.86736
1939,-2.149998,52.86736
1939,-2.149998,52.86736
1921,-2.37103,52.82162
1921,-2.37103,52.82162
1921,-2.44617,52.77672
1921,-2.44617,52.77672
1946,-1.33354,52.73043
1946,-1.290763,52.7215
1904,-1.92625,52.55246
1914,-0.5657794,51.33924
1906,-2.862375,51.31788
1904,-2.78884,51.29097
1906,-2.78884,51.29097
1904,-2.775682,51.28252
1915,-2.88922,53.48415
1915,-2.88922,53.48415
1941,0.01962,53.16469
1925,-0.7672,53.11699
1925,-0.7672,53.11699
1925,-0.7672,53.11699
1916,0.28126,52.31017
1916,0.2720584,52.30621
1924,-0.17898,51.99893
1924,-0.2402093,51.96428
1925,-0.4005941,51.95757
1924,-2.061017,51.90188
1925,-2.061017,51.90188
1900,-5.202829,51.74497
1933,-1.92187,54.97951
1926,-1.76561,54.9793
1926,-1.829701,54.97052
1924,-1.611521,54.9161
1924,-1.580426,54.90701
1926,-1.92204,54.88963
1924,-1.61022,54.88903
1924,-1.61022,54.88903
1926,-1.876873,54.87173
1915,-1.271583,54.7348
1915,-1.30152,54.70789
1905,-6.606231,54.66004
1911,-6.605206,54.66002
1905,-6.451345,54.65816
1903,-6.450289,54.65814
1925,-0.32459,52.00109
1928,-1.979605,51.92797
1924,-2.07272,51.92306
1924,-2.07272,51.92306
1925,-2.07272,51.92306
1925,-2.07272,51.92306
1925,-2.07272,51.92306
1925,-2.07272,51.92306
1928,-2.07272,51.92306
1928,-1.92728,51.92306
1905,-1.511892,51.4729
1905,-1.49602,51.47239
1905,-1.742642,51.4017
1906,-2.303288,51.40158
1905,-1.78443,51.38335
1906,-2.35928,51.383
1906,-2.93407,51.37983
1914,-0.49129,51.37384
1925,-2.061017,51.90188
1924,-2.21771,51.83297
1928,-2.21771,51.83297
1928,-2.023209,51.88931
1924,-2.160949,51.80648
1924,-2.160949,51.80648
1924,-2.160949,51.80648
1928,-2.160949,51.80648
1927,-1.78229,51.83297
1927,-1.841797,51.82447
1924,-2.07257,51.83314
1900,-5.12424,51.8816
1924,-2.132176,51.87845
1924,-2.21771,51.83297
1924,-2.21771,51.83297
1924,-2.020309,51.86414
1925,-2.132176,51.87845
1925,-2.132176,51.87845
1919,13.77833,45.65361
1937,12.9458,46.60387
1940,13.405,46.52945
1903,9.2,39.95
1903,9.2,39.95
1903,9.2,39.95
1914,9.2,39.95
1914,9.2,39.95
1930,-0.88123,41.6521
1926,1.4,41.58333
1943,-0.63333,42.51667
1919,2.4,41.85
1939,2.21667,41.81667
1934,-4.06667,40.73333
1916,-4.11667,40.58333
1942,-4.11667,40.58333
1926,-1.45,40.4
1943,-5.83333,40.3
1900,-2.43508,37.9579
1907,6.680443,53.18174
1944,6.530941,53.17873
1923,6.381468,53.17554
1940,6.386925,53.08574
1940,6.843471,52.91507
1944,6.551363,52.81948
1945,6.403122,52.81633
1949,6.403122,52.81633
1940,6.25491,52.813
1945,4.851603,52.74039
1943,4.689677,52.38317
1901,4.836526,52.38098
1905,4.836526,52.38098
1908,4.836526,52.38098
1915,4.836526,52.38098
1926,4.836526,52.38098
1935,4.983356,52.3786
1940,5.717157,52.364
1918,6.15572,52.29304
1920,6.15572,52.29304
1921,5.125852,52.28621
1935,5.125852,52.28621
1928,5.272341,52.28348
1942,5.272341,52.28348
1900,5.565246,52.27747
1910,5.565246,52.27747
1916,5.565246,52.27747
1920,5.565246,52.27747
1931,5.565246,52.27747
1913,6.141958,52.27074
1918,6.141958,52.27074
1920,6.141958,52.27074
1925,6.141958,52.27074
1909,5.121561,52.19636
1919,5.121561,52.19636
1943,5.560071,52.18766
1925,6.147722,52.18095
1922,4.533482,52.11556
1924,4.533482,52.11556
1943,4.533482,52.11556
1921,6.31,52.1
1949,5.700747,52.09459
1939,6.040277,52.08754
1923,4.238982,52.02911
1920,5.258656,52.01397
1922,5.404241,52.01108
1918,5.695334,52.00478
1919,5.695334,52.00478
1921,5.695334,52.00478
1942,5.95679,51.99776
1921,5.66,51.96
1917,4.39057,51.93924
1917,4.381931,51.9376
1900,4.527345,51.9358
1934,4.527345,51.9358
1937,4.527345,51.9358
1915,5.108823,51.92682
1923,6.745858,51.92413
1933,6.745858,51.92413
1918,5.544706,51.9182
1919,5.544706,51.9182
1924,5.544706,51.9182
1923,6.164835,51.91156
1927,6.164835,51.91156
1941,6.164835,51.91156
1944,6.164835,51.91156
1935,4.47525,51.90895
1934,4.47525,51.90895
1937,4.47525,51.90895
1941,6.046112,51.90797
1945,4.669408,51.84395
1944,5.539638,51.82838
1914,5.82952,51.82175
1924,5.823905,51.73195
1944,5.948107,51.72839
1924,3.939984,51.67221
1923,4.81917,51.58081
1920,4.81917,51.58081
1907,4.803741,51.5722
1923,4.803741,51.5722
1940,4.803741,51.5722
1923,5.236318,51.56475
1920,6.198268,51.37272
1948,3.932616,51.31259
1945,5.933932,51.2794
1940,5.774652,50.92364
1926,6.083251,50.92017
1940,5.769319,50.83382
1918,5.911144,50.83036
1919,5.911144,50.83036
1920,5.911144,50.83036
1921,5.911144,50.83036
1926,5.911144,50.83036
1934,5.911144,50.83036
1938,5.911144,50.83036
1940,5.911144,50.83036
1943,5.911144,50.83036
1941,0.8205684,44.38816
1927,0.230527,42.79256
1929,0.5963074,42.79
1928,0.6241969,42.72937
1915,8.798984,42.24776
1915,9.138098,42.11275
1938,9.138098,42.11275
1911,2.480776,50.7962
1911,2.502297,50.77381
1922,3.175639,50.68931
1908,3.048164,50.62648
1908,3.069324,50.59499
1923,3.202142,50.26658
1929,3.202142,50.26658
1942,2.576231,49.64539
1936,2.378193,49.42413
1926,6.352998,46.90762
1930,3.220864,45.00289
1930,3.220864,45.00289
1944,1.820833,44.85361
1944,1.828188,44.85306
1902,9.208388,41.41011
1949,10.57803,51.91626
1949,10.574,51.81479
1901,9.6875,51.7775
1938,8.68333,54.88334
1949,10.59332,54.13074
1909,6.948611,53.67389
1949,10.09083,53.62108
1949,9.934524,53.53002
1949,10.08755,53.52826
1909,10.11,53.47944
1909,10.11,53.47944
1949,10.25363,53.42316
1949,9.947954,53.41642
1948,9.973825,53.2884
1909,7.558333,53.26833
1909,8.987778,53.17889
1909,9.025556,53.01278
1901,13.34278,52.52555
1949,12.26238,51.61044
1949,9.913244,51.51513
1949,10.57848,51.51076
1909,7.014722,51.45806
1949,11.9071,51.43478
1936,6.780051,51.2035
1900,14.97528,51.15306
1949,7.436903,51.12366
1946,7.127331,50.93528
1949,6.935197,50.92482
1909,7.170278,50.875
1936,6.718005,50.86504
1949,8.082686,50.82408
1928,13.75389,50.76528
1928,13.79139,50.75889
1949,11.90292,50.15249
1949,11.41276,50.1373
1949,10.25313,49.74388
1949,11.24786,49.65053
1926,9.476293,49.60028
1926,9.405832,49.44764
1926,9.2057,49.42568
1926,9.481487,49.42486
1926,9.460593,49.40246
1926,9.391607,49.39372
1926,9.43287,49.38457
1926,9.48061,49.33492
1902,7.881389,49.1675
1949,10.56298,49.15656
1949,11.40856,48.77835
1949,9.725734,49.93388
1949,9.085007,49.9323
1949,9.584905,49.9237
1929,8.671755,49.87962
1949,10.9123,49.84151
1949,12.0542,49.07016
1931,8.38583,49.0047
1949,11.90972,48.97265
