year,longitude,latitude
1938,29.59177,46.37222
1938,29.04504,47.19366
1938,29.28658,45.55082
1938,31.80121,49.63686
1938,36.61226,50.03371
1938,37.79239,49.18493
1938,37.81717,49.7788
1938,29.85471,47.56135
1938,29.8035,46.94171
1938,30.43726,46.4
1938,33.59709,44.72142
1938,33.80822,47.82416
1938,30.8894,48.41429
1938,35.22278,48.67293
1938,24.95799,42.21226
1942,26.8,42.43333
1939,23.24291,42.60058
1939,23.24291,42.60058
1938,25.61297,41.49926
1938,23.22326,41.75596
1938,23.26924,42.54466
1938,23.92275,42.22094
1938,24.3462,41.67646
1939,23.27686,42.56209
1938,22.20932,42.00799
1937,22.65,41.43333
1938,21.93304,41.4842
1938,22.59085,41.3955
1938,15.58866,44.36591
1938,15.85235,46.69481
1934,13.88361,45.66861
1927,14.03861,45.72083
1938,21.25316,40.80935
1938,22.21359,40.91088
1938,24.72488,35.28416
1938,8.361548,45.8445
1938,9.11475,46.08044
1938,10.28955,46.15754
1938,10.33178,43.7425
1938,10.79492,46.61939
1938,11.469,46.82452
1911,13.39222,45.73028
1913,13.4275,45.68667
1937,13.43083,45.76889
1913,13.46667,45.7
1928,13.57778,45.7925
1929,13.63917,45.77278
1940,13.405,46.52945
1912,13.73361,45.7075
1926,13.75944,45.68833
1927,13.76167,45.66528
1911,13.7675,45.60417
1900,13.77833,45.65361
1927,13.77833,45.65361
1931,13.77833,45.65361
1941,13.77833,45.65361
1929,13.78,45.6425
1911,13.78861,45.68778
1928,13.85833,45.61444
1938,13.77582,45.7393
1937,10.12735,46.22103
1938,20.98084,42.1751
1921,20.72417,42.2125
1938,17.81705,43.16303
1921,19.68861,41.57306
1938,6.63681,44.47385
1938,6.690801,46.06634
1919,5.718905,44.4306
1924,5.718905,44.4306
1931,7.317298,43.92395
1934,7.762966,46.27595
1933,7.763503,46.36591
1932,9.189722,46.26287
1924,7.373771,46.2764
1923,7.503503,46.2764
1939,7.633235,46.27625
1919,7.892694,46.27551
1924,7.892694,46.27551
1935,10.0971,46.24517
1935,10.0971,46.24517
1937,10.0971,46.24517
1923,7.503503,46.2764
1938,7.649554,46.10864
1924,7.34027,46.25296
1932,9.155522,46.23997
1935,10.12957,46.26598
1931,11.42,47.25
1931,11.42,47.25
1904,11.85017,47.34654
1906,12.14306,47.47083
1935,12.7649,46.834
1949,13.7738,47.1727
1948,14.47417,47.58472
1949,14.47417,47.58472
1946,14.50139,47.25528
1937,15.27111,46.71861
1906,15.22333,47.11028
1931,16.43889,47.30556
1931,16.44028,47.30556
1949,10.9277,47.2659
1930,11.39167,47.26667
1935,12.7649,46.834
1944,12.7649,46.834
1922,12.85119,46.68858
1948,13.4531,46.62921
1932,13.51842,46.82003
1946,12.8492,47.4277
1911,15.20056,46.75694
1949,15.29833,46.87667
1906,15.35417,46.94278
1908,15.35417,46.94278
1910,15.43472,46.8225
1910,15.52139,46.88806
1910,15.52139,46.88806
1906,15.59361,46.83667
1906,15.59361,46.83667
1932,15.97611,46.88611
1914,15.07306,47.37611
1948,15.08111,47.36028
1948,13.65538,47.42316
1906,15.22333,47.11028
1906,15.22333,47.11028
1909,15.22333,47.11028
1908,15.40167,47.16556
1913,15.42139,47.10695
1914,15.4375,47.09778
1906,15.44306,47.0725
1914,15.45,47.50472
1911,15.45,47.08333
1914,15.45222,47.04194
1914,15.45222,47.04194
1910,15.46194,47.09056
1910,15.46194,47.09056
1906,15.63583,47.22417
1936,16.82222,48.225
1938,11.39889,47.25472
1938,11.39889,47.25472
1906,12.14306,47.47083
1929,13.00027,46.66319
1948,13,47.771
1947,13.4602,47.3837
1947,13.69259,47.1182
1939,13.7681,47.4089
1947,13.99204,47.46036
1933,14.16667,47.55
1948,14.3608,47.132
1946,15.08861,47.38639
1906,15.21528,47.01139
1906,15.22333,47.11028
1914,15.22333,47.11028
1948,15.2818,47.4139
1912,15.28778,47.13722
1913,15.29722,47.14305
1906,15.31667,47.16667
1904,15.33639,47.202
1909,15.33639,47.202
1904,15.39583,47.09667
1906,15.39583,47.09667
1906,15.39611,47.05695
1913,15.39944,47.20167
1906,15.40833,47.0975
1906,15.40833,47.0975
1907,15.40833,47.0975
1904,15.42139,47.10695
1908,15.42139,47.10695
1913,15.42139,47.10695
1906,15.42694,47.02917
1904,15.43833,47.07611
1914,15.45222,47.04194
1904,15.465,47.07861
1904,15.465,47.07861
1916,15.47583,47.07333
1904,15.49472,47.08722
1906,15.49472,47.08722
1940,16.09167,47.55556
1941,16.16667,47.58333
1907,16.40611,48.3325
1937,16.9,48.13
1925,12.88495,46.68593
1937,13.43937,46.62071
1937,13.43937,46.62071
1937,13.43937,46.62071
1937,13.43937,46.62071
1937,13.43937,46.62071
1938,14.97214,47.10594
1937,13.53135,46.62433
1927,14.0959,46.7279
1938,15.99826,47.95504
1941,16.16667,47.58333
1938,10.51647,47.1627
1938,45.99182,51.32249
1938,35.84417,51.13586
1938,29.04504,47.19366
1938,29.59177,46.37222
1938,31.80121,49.63686
1938,37.79239,49.18493
1938,37.81717,49.7788
1938,36.61226,50.03371
1938,33.80822,47.82416
1938,30.8894,48.41429
1938,35.22278,48.67293
1938,30.43726,46.4
1938,29.28658,45.55082
1938,29.8035,46.94171
1938,29.85471,47.56135
1938,33.59709,44.72142
1938,25.61297,41.49926
1938,24.3462,41.67646
1938,23.22326,41.75596
1939,23.276862,42.56209
1939,23.242915,42.600581
1938,24.95799,42.21226
1938,23.92275,42.22094
1938,23.26924,42.54466
1937,22.65,41.43333
1938,22.59085,41.3955
1938,21.93304,41.4842
1938,22.20932,42.00799
1938,15.58866,44.36591
1938,15.85235,46.69481
1934,13.88361111,45.66861111
1927,14.03861111,45.72083333
1938,24.72488,35.28416
1938,21.25316,40.80935
1938,22.21359,40.91088
1941,10.6767671,45.5749264
1934,8.7401734244,45.534068996
1937,10.1418,46.23061
1947,11.4589888,46.5357888
1947,11.4683257,46.5340302
1938,10.33178,43.7425
1937,10.1418,46.23061
1929,12.612972,45.712252
1940,10.991701,45.438345
1867,7.671510512,45.06745258
1912,13.73361111,45.7075
1937,13.43083333,45.76888889
1937,10.1418,46.23061
1929,13.63916667,45.77277778
1928,13.57777778,45.7925
1927,13.76166667,45.66527778
1913,13.4275,45.68666667
1911,13.78861111,45.68777778
1926,13.75944444,45.68833333
1913,13.46666667,45.7
1911,13.7675,45.60416667
1940,13.405,46.52944444
1938,11.469,46.82452
1928,13.85833333,45.61444444
1911,13.39222222,45.73027778
1938,13.77582,45.7393
1938,9.11475,46.08044
1938,10.79492,46.61939
1937,10.12734794,46.22102775
1938,10.28955,46.15754
1891,13.77833333,45.65361111
1931,13.77833333,45.65361111
1929,13.78,45.6425
1927,13.77833333,45.65361111
1889,13.62888889,45.76722222
1941,13.77833333,45.65361111
1889,13.81666667,45.65
1938,8.361548,45.8445
1921,20.43463,44.76737
1938,20.98084,42.1751
1921,20.72416667,42.2125
1883,17.68862431,44.17484681
1938,17.81705,43.16303
1921,19.68861111,41.57305556
1938,6.690801,46.06634
1931,7.317298063,43.92395481
1891,5.718905302,44.43059731
1919,5.718905302,44.43059731
1924,5.718905302,44.43059731
1938,6.63681,44.47385
1861,6.535842516,45.48066032
1867,6.535842516,45.48066032
1933,7.763503,46.365909
1923,7.503503,46.276399
1914,7.8476,46.31617
1933,7.07011,46.1004
1935,7.07011,46.1004
1944,7.63988,46.31672
1939,7.22532,46.09181
1935,10.13018,46.25789
1932,9.13067,46.24128
1938,7.07011,46.1004
1935,10.13018,46.25789
1899,7.63984,46.30773
1939,7.60087,46.29879
1926,9.13067,46.24128
1924,7.60087,46.29879
1939,7.60087,46.29879
1887,7.53597,46.28987
1889,7.07011,46.1004
1935,7.08286,46.12743
1939,7.07011,46.1004
1923,7.53597,46.28987
1884,7.53597,46.28987
1889,7.07011,46.1004
1873,8.95539,46.00084
1939,7.60087,46.29879
1942,9.10475,46.24166
1939,7.60087,46.29879
1939,7.60087,46.29879
1935,7.07011,46.1004
1941,7.40624,46.23594
1939,7.60087,46.29879
1927,9.13067,46.24128
1939,7.60087,46.29879
1924,7.60087,46.29879
1939,7.0958,46.12747
1926,7.89915,46.27099
1939,7.41922,46.17297
1927,9.13067,46.24128
1939,7.07011,46.1004
1934,7.60087,46.29879
1897,7.3544,46.22691
1934,7.13446,46.15457
1945,7.60087,46.29879
1879,7.53597,46.28987
1939,7.60087,46.29879
1939,7.60087,46.29879
1939,7.60087,46.29879
1887,7.53597,46.28987
1919,7.8476,46.31617
1924,7.36735,46.23592
1939,7.60087,46.29879
1935,10.13018,46.25789
1934,7.8476,46.31617
1873,8.95539,46.00084
1899,7.63984,46.30773
1924,7.36735,46.23592
1935,10.13018,46.25789
1889,7.07011,46.1004
1939,7.60087,46.29879
1939,7.60087,46.29879
1935,10.13018,46.25789
1873,8.95539,46.00084
1880,8.952326516,45.92796756
1880,8.954819278,46.01790602
1889,7.081800131,46.11749617
1880,8.829149862,46.15448614
1873,8.765530846,46.20023673
1880,6.174303384,46.20093379
1932,9.155522329,46.23997199
1924,7.340269814,46.25295774
1880,7.534790838,46.25296241
1935,10.12957213,46.26597895
1880,8.968668216,46.51258293
1880,10.2874571,46.80221685
1873,8.923012,45.99677
1889,7.115377,46.096044
1938,7.649554,46.10864
1935,10.097101,46.245176
1937,10.097101,46.245176
1885,9.189722,46.262869
1932,9.189722,46.262869
1919,7.892694,46.275507
1924,7.892694,46.275507
1934,7.762966,46.275953
1939,7.633235,46.276251
1924,7.373771,46.276399
1874,7.503503,46.276399
1887,7.503503,46.276399
1899,8.77912,46.18301
1934,7.8476,46.31617
1873,8.99437,46.0093
1897,7.53597,46.28987
1935,10.13018,46.25789
1926,9.13067,46.24128
1934,7.79561,46.30734
1939,7.60087,46.29879
1925,9.14392,46.25008
1885,9.14392,46.25008
1935,7.41922,46.17297
1905,7.07011,46.1004
1924,7.87292,46.23511
1887,7.53597,46.28987
1935,7.07011,46.1004
1934,7.8476,46.31617
1934,7.79561,46.30734
1934,7.8476,46.31617
1923,7.53597,46.28987
1927,14.0959,46.7279
1937,15.271111,46.718611
1906,15.593611,46.836667
1925,12.884952,46.685928
1922,12.851193,46.688581
1949,15.298333,46.876667
1944,12.7649,46.834
1911,15.200556,46.756944
1910,15.521389,46.888056
1948,13.453096,46.629212
1929,13.000274,46.663192
1937,13.439367,46.620713
1937,13.531348,46.624327
1932,13.518415,46.820035
1908,15.354167,46.942778
1910,15.434722,46.8225
1906,15.354167,46.942778
1914,15.073056,47.376111
1935,12.7649,46.834
1940,16.091667,47.555556
1932,15.976111,46.886111
1904,15.421389,47.106944
1908,15.421389,47.106944
1913,15.421389,47.106944
1948,15.081111,47.360278
1908,15.401667,47.165556
1946,14.501389,47.255278
1949,10.9277,47.2659
1930,11.391667,47.266667
1904,11.850169,47.346538
1912,15.287778,47.137222
1913,15.297222,47.143056
1906,15.316667,47.166667
1949,13.7738,47.1727
1913,15.399444,47.201667
1904,15.336389,47.202
1909,15.336389,47.202
1941,16.166667,47.583333
1948,14.474167,47.584722
1947,13.4602,47.3837
1938,14.97214,47.10594
1938,10.51647,47.1627
1939,13.7681,47.4089
1948,15.2818,47.4139
1948,13.655379,47.423155
1946,12.8492,47.4277
1906,15.635833,47.224167
1931,11.42,47.25
1938,11.398889,47.254722
1948,14.3608,47.132
1947,13.99204,47.460362
1906,12.143056,47.470833
1914,15.45,47.504722
1933,14.166667,47.55
1931,16.438889,47.305556
1931,16.440278,47.305556
1938,15.99826,47.95504
1937,16.9,48.13
1906,15.215278,47.011389
1906,15.426944,47.029167
1914,15.452222,47.041944
1906,15.396111,47.056944
1906,15.443056,47.0725
1916,15.475833,47.073333
1904,15.438333,47.076111
1904,15.465,47.078611
1911,15.45,47.083333
1904,15.494722,47.087222
1906,15.494722,47.087222
1910,15.461944,47.090556
1904,15.395833,47.096667
1906,15.395833,47.096667
1906,15.408333,47.0975
1907,15.408333,47.0975
1914,15.4375,47.097778
1906,15.223333,47.110278
1909,15.223333,47.110278
1914,15.223333,47.110278
1947,13.692595,47.118202
1946,15.088611,47.386389
1949,14.474167,47.584722
1948,13,47.771
1936,16.822222,48.225
1907,16.406111,48.3325
1938,35.84417,51.13586
1938,45.99182,51.32249
1978,23.83907,46.59916
1978,26.03134,43.95704
1978,26.10445,44.43798
1970,23.57083,45.95889
1979,34.02568,47.70845
1979,31.6782,48.67225
1979,31.85228,48.33901
1979,29.62074,47.99768
1978,29.00526,45.44384
1979,28.68839,45.77766
1979,25.53479,48.78591
1979,26.23674,48.55396
1979,30.87255,47.39227
1979,32.11278,49.53915
1979,32.91417,49.58861
1979,33.70411,49.09831
1979,34.9549,48.59003
1963,18.73333,47.8
1963,25.63333,42.41667
1963,25.63333,42.41667
1973,22.6,43.71667
1973,23.55,43.2
1973,23.85,43.75
1968,24.67116,43.41304
1971,27.13583,43.3
1971,23.39278,41.52278
1973,20.77778,41.70333
1968,21.78333,41.4
1973,20.76667,41.7
1967,21.36361,40.98083
1967,21.6,41.46667
1968,21.78333,41.4
1968,19.2575,42.45306
1968,19.2575,42.45306
1968,19.2575,42.45306
1968,19.2575,42.45306
1954,14.96528,45.03333
1954,14.53333,45.3
1954,14.53333,45.3
1955,14.55667,45.21083
1955,14.55667,45.21083
1954,15.22861,45.26611
1954,15.91667,45.81667
1954,16,45.8
1954,16.05,45.81667
1954,16.75,46.18333
1975,19.21611,45.24694
1975,19.21611,45.24694
1968,21.525,40.45417
1968,21.56667,40.36666
1967,21.83306,40.60972
1995,21.37083,40.83944
1967,21.40972,40.78222
1995,21.41806,40.76944
1968,21.69583,40.72889
1968,22.00389,40.805
1967,24.3675,40.94889
1975,24.70306,41.19389
1967,25.40055,41.11889
1967,22.08333,40.95
1970,22.35,40.05722
1968,22.38333,40.63334
1967,22.25,40.65
1967,22.25,40.65
1967,22.25,40.65
1968,23.15111,40.68306
1992,21.89694,38.53444
1992,22.33333,38.68333
1987,23.3908,38.0021
1992,23.60972,41.12778
1970,22.39,39.97639
1967,21.24806,40.55972
1968,21.56667,40.36666
1996,21.41806,40.76944
1996,21.57611,40.65722
1967,21.40972,40.78222
1996,21.50722,40.90055
1968,22.00389,40.805
1967,22.25,40.65
1967,25.40055,41.11889
1970,22.39,39.97639
1970,22.43139,39.98389
1967,21.24806,40.55972
1967,21.3,40.51667
1967,21.3,40.51667
1956,22.73333,36.83306
1970,22.39,39.97639
1967,21.24806,40.55972
1967,21.5125,40.34444
1977,7.379219,45.11344
1951,11.33333,46.53333
1997,12.655,45.96278
1980,12.73222,45.925
1985,13.32333,45.97694
1997,13.53944,45.84417
1997,13.60639,45.77361
1998,13.60639,45.77361
1992,12.88889,46.15889
1999,13.18944,46.12556
1999,13.18944,46.12556
1999,13.18944,46.12556
2000,13.18944,46.12556
1985,13.435,46.09056
1978,13.74917,45.73695
2000,13.77833,45.65361
1978,13.86333,45.64167
1984,9.326094,45.63279
